"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Dec 24 12:09:54 GMT 2022","Sat Dec 24 12:09:59 GMT 2022","4571","tests","test_landing_page","","","","test_logo_footer_block","Test Logo in FOOTER block are present and displayed. [36] test from check-list"
"passed","Sat Dec 24 12:10:01 GMT 2022","Sat Dec 24 12:10:05 GMT 2022","4619","tests","test_landing_page","","","","test_text_under_logo_footer_block","Test Text_Under_Logo in FOOTER block are present and displayed. [37] test from check-list"
"passed","Sat Dec 24 12:09:20 GMT 2022","Sat Dec 24 12:09:24 GMT 2022","4117","tests","test_landing_page","","","","test_title_help_project_block","Test Help_Project_Title in Help_Project block are present and displayed. [30] test from check-list"
"passed","Sat Dec 24 12:08:48 GMT 2022","Sat Dec 24 12:08:52 GMT 2022","4004","tests","test_landing_page","","","","test_join_why_exlab_block","Test 'Join' button in Why Exlab block. [15] test from check-list"
"passed","Sat Dec 24 12:09:15 GMT 2022","Sat Dec 24 12:09:19 GMT 2022","4148","tests","test_landing_page","","","","test_descriptions_startup_for_block","Test Descriptions in StartUp_For block are present and displayed. [28] test from check-list"
"passed","Sat Dec 24 12:09:39 GMT 2022","Sat Dec 24 12:09:43 GMT 2022","4106","tests","test_landing_page","","","","test_patreon_button_help_project","Test Patreon button in Help Project block. [33] test from check-list. Without Patreon page checking"
"passed","Sat Dec 24 12:09:01 GMT 2022","Sat Dec 24 12:09:04 GMT 2022","3061","tests","test_landing_page","","","","test_title_mentors_block","Test Mentors_Title in Mentors block are present and displayed. [18] test from check-list"
"passed","Sat Dec 24 12:08:33 GMT 2022","Sat Dec 24 12:08:35 GMT 2022","2537","tests","test_landing_page","","","","test_join_header","Test 'Join' button in HEADER. [9] test from check-list"
"passed","Sat Dec 24 12:10:17 GMT 2022","Sat Dec 24 12:10:23 GMT 2022","6052","tests","test_landing_page","","","","test_telegram_footer","Test 'Telegram' button in FOOTER. [40] test from check-list"
"passed","Sat Dec 24 12:10:24 GMT 2022","Sat Dec 24 12:10:30 GMT 2022","6173","tests","test_landing_page","","","","test_youtube_footer","Test 'Youtube' button in FOOTER. [41] test from check-list"
"passed","Sat Dec 24 12:09:10 GMT 2022","Sat Dec 24 12:09:14 GMT 2022","3564","tests","test_landing_page","","","","test_title_startup_for_block","Test StartUp_For_Title in StartUp_For block are present and displayed. [24] test from check-list"
"passed","Sat Dec 24 12:10:06 GMT 2022","Sat Dec 24 12:10:11 GMT 2022","5021","tests","test_landing_page","","","","test_linkedin_footer","Test 'Linkedin' button in FOOTER. [38] test from check-list"
"passed","Sat Dec 24 12:08:18 GMT 2022","Sat Dec 24 12:08:20 GMT 2022","2487","tests","test_landing_page","","","","test_landing_url_and_black_theme","Test landing URL and black theme on default. [1] test from check-list"
"passed","Sat Dec 24 12:08:31 GMT 2022","Sat Dec 24 12:08:32 GMT 2022","1141","tests","test_landing_page","","","","test_sun_icon_header","Test 'Sun_Icon' button in HEADER. [7] test from check-list"
"passed","Sat Dec 24 12:10:12 GMT 2022","Sat Dec 24 12:10:17 GMT 2022","4858","tests","test_landing_page","","","","test_instagram_footer","Test 'Instagram' button in FOOTER. [39] test from check-list"
"passed","Sat Dec 24 12:08:21 GMT 2022","Sat Dec 24 12:08:22 GMT 2022","1030","tests","test_landing_page","","","","test_logo_exlab_header","Test logo ExLab in HEADER. [2] test from check-list. Without refresh method in test"
"passed","Sat Dec 24 12:09:49 GMT 2022","Sat Dec 24 12:09:53 GMT 2022","4597","tests","test_landing_page","","","","test_description_stay_connected_block","Test description in FOOTER block are present and displayed. [35] test from check-list"
"skipped","Sat Dec 24 12:08:30 GMT 2022","Sat Dec 24 12:08:30 GMT 2022","0","tests","test_landing_page","","","","test_mentors_header","Test 'Mentors' button in HEADER. [5] test from check-list"
"passed","Sat Dec 24 12:08:36 GMT 2022","Sat Dec 24 12:08:39 GMT 2022","3054","tests","test_landing_page","","","","test_logo_gif_your_opportunity_block","Test 'Logo_Gif' in block YOUR_OPPORTYNITY is present and displayed. [11] test from check-list"
"passed","Sat Dec 24 12:09:43 GMT 2022","Sat Dec 24 12:09:48 GMT 2022","4578","tests","test_landing_page","","","","test_title_stay_connected_block","Test Title_Stay_Connected in FOOTER block are present and displayed. [34] test from check-list"
