"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Dec 24 20:09:47 GMT 2022","Sat Dec 24 20:09:51 GMT 2022","3919","tests","test_landing_page","","","","test_title_help_project_block","Test Help_Project_Title in Help_Project block are present and displayed. [30] test from check-list"
"passed","Sat Dec 24 20:09:08 GMT 2022","Sat Dec 24 20:09:09 GMT 2022","915","tests","test_landing_page","","","","test_text_your_opportunity_block","Test 'Main_Title' and 'Description' in YOUR OPPORTUNITY block is present and displayed. [12] test from check-list"
"passed","Sat Dec 24 20:09:38 GMT 2022","Sat Dec 24 20:09:41 GMT 2022","3379","tests","test_landing_page","","","","test_title_startup_for_block","Test StartUp_For_Title in StartUp_For block are present and displayed. [24] test from check-list"
"passed","Sat Dec 24 20:08:51 GMT 2022","Sat Dec 24 20:08:52 GMT 2022","875","tests","test_landing_page","","","","test_logo_exlab_header","Test logo ExLab in HEADER. [2] test from check-list. Without refresh method in test"
"passed","Sat Dec 24 20:09:16 GMT 2022","Sat Dec 24 20:09:20 GMT 2022","3530","tests","test_landing_page","","","","test_join_why_exlab_block","Test 'Join' button in Why Exlab block. [15] test from check-list"
"passed","Sat Dec 24 20:10:27 GMT 2022","Sat Dec 24 20:10:31 GMT 2022","4454","tests","test_landing_page","","","","test_text_under_logo_footer_block","Test Text_Under_Logo in FOOTER block are present and displayed. [37] test from check-list"
"passed","Sat Dec 24 20:08:49 GMT 2022","Sat Dec 24 20:08:50 GMT 2022","1617","tests","test_landing_page","","","","test_landing_url_and_black_theme","Test landing URL and black theme on default. [1] test from check-list"
"passed","Sat Dec 24 20:09:00 GMT 2022","Sat Dec 24 20:09:01 GMT 2022","980","tests","test_landing_page","","","","test_sun_icon_header","Test 'Sun_Icon' button in HEADER. [7] test from check-list"
"passed","Sat Dec 24 20:09:24 GMT 2022","Sat Dec 24 20:09:28 GMT 2022","4017","tests","test_landing_page","","","","test_logos_and_descriptions_projects_block","Test logos and descriptions of projects in Projects block are present and displayed. [17] test from check-list"
"passed","Sat Dec 24 20:10:16 GMT 2022","Sat Dec 24 20:10:21 GMT 2022","4438","tests","test_landing_page","","","","test_description_stay_connected_block","Test description in FOOTER block are present and displayed. [35] test from check-list"
"passed","Sat Dec 24 20:10:57 GMT 2022","Sat Dec 24 20:11:01 GMT 2022","4404","tests","test_landing_page","","","","test_mail_address_footer_block","Test Mail_Address in FOOTER block are present and displayed. [42] test from check-list"
"passed","Sat Dec 24 20:10:32 GMT 2022","Sat Dec 24 20:10:37 GMT 2022","5242","tests","test_landing_page","","","","test_linkedin_footer","Test 'Linkedin' button in FOOTER. [38] test from check-list"
"passed","Sat Dec 24 20:09:02 GMT 2022","Sat Dec 24 20:09:04 GMT 2022","2025","tests","test_landing_page","","","","test_join_header","Test 'Join' button in HEADER. [9] test from check-list"
"passed","Sat Dec 24 20:10:50 GMT 2022","Sat Dec 24 20:10:56 GMT 2022","5791","tests","test_landing_page","","","","test_youtube_footer","Test 'Youtube' button in FOOTER. [41] test from check-list"
"passed","Sat Dec 24 20:10:22 GMT 2022","Sat Dec 24 20:10:26 GMT 2022","4428","tests","test_landing_page","","","","test_logo_footer_block","Test Logo in FOOTER block are present and displayed. [36] test from check-list"
"passed","Sat Dec 24 20:09:13 GMT 2022","Sat Dec 24 20:09:15 GMT 2022","2452","tests","test_landing_page","","","","test_why_exlab_block","Test Why_Exlab title and description is present and displayed. [14] test from check-list"
"passed","Sat Dec 24 20:09:28 GMT 2022","Sat Dec 24 20:09:31 GMT 2022","2916","tests","test_landing_page","","","","test_title_mentors_block","Test Mentors_Title in Mentors block are present and displayed. [18] test from check-list"
"passed","Sat Dec 24 20:09:56 GMT 2022","Sat Dec 24 20:10:04 GMT 2022","7592","tests","test_landing_page","","","","test_boosty_button_help_project","Test Boosty button in Help Project block. [32] test from check-list"
"passed","Sat Dec 24 20:09:32 GMT 2022","Sat Dec 24 20:09:37 GMT 2022","4932","tests","test_landing_page","","","","test_mentors_spoilers","Test spoilers of mentors in mentors block. [20] test from check-list"
"passed","Sat Dec 24 20:09:05 GMT 2022","Sat Dec 24 20:09:08 GMT 2022","2871","tests","test_landing_page","","","","test_logo_gif_your_opportunity_block","Test 'Logo_Gif' in block YOUR_OPPORTYNITY is present and displayed. [11] test from check-list"
"passed","Sat Dec 24 20:08:56 GMT 2022","Sat Dec 24 20:08:59 GMT 2022","2962","tests","test_landing_page","","","","test_projects_header","Test 'Projects' button in HEADER. [4] test from check-list"
"passed","Sat Dec 24 20:10:05 GMT 2022","Sat Dec 24 20:10:09 GMT 2022","3970","tests","test_landing_page","","","","test_patreon_button_help_project","Test Patreon button in Help Project block. [33] test from check-list. Without Patreon page checking"
"passed","Sat Dec 24 20:10:44 GMT 2022","Sat Dec 24 20:10:49 GMT 2022","5527","tests","test_landing_page","","","","test_telegram_footer","Test 'Telegram' button in FOOTER. [40] test from check-list"
"passed","Sat Dec 24 20:09:51 GMT 2022","Sat Dec 24 20:09:55 GMT 2022","3945","tests","test_landing_page","","","","test_description_help_project_block","Test Description in Help_Project block are present and displayed. [31] test from check-list"
