"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 12 08:42:41 GMT 2022","Mon Dec 12 08:42:42 GMT 2022","1134","tests","test_landing_page","","","","test_text_your_opportunity_block","Test 'Text_Under_Main_Title' block YOUR OPPORTUNITY is present and displayed. [12] test from check-list"
"passed","Mon Dec 12 08:43:03 GMT 2022","Mon Dec 12 08:43:07 GMT 2022","3195","tests","test_landing_page","","","","test_title_mentors_block","Test Mentors_Title in Mentors block are present and displayed. [18] test from check-list"
"skipped","Mon Dec 12 08:42:30 GMT 2022","Mon Dec 12 08:42:30 GMT 2022","0","tests","test_landing_page","","","","test_mentors_header","Test 'Mentors' button in HEADER. [5] test from check-list"
"passed","Mon Dec 12 08:44:13 GMT 2022","Mon Dec 12 08:44:18 GMT 2022","5535","tests","test_landing_page","","","","test_linkedin_footer","Test 'Linkedin' button in FOOTER. [38] test from check-list"
"passed","Mon Dec 12 08:42:21 GMT 2022","Mon Dec 12 08:42:22 GMT 2022","1125","tests","test_landing_page","","","","test_logo_exlab_header","Test logo ExLab in HEADER. [2] test from check-list. Without refresh method in test"
"passed","Mon Dec 12 08:42:27 GMT 2022","Mon Dec 12 08:42:30 GMT 2022","3221","tests","test_landing_page","","","","test_projects_header","Test 'Projects' button in HEADER. [4] test from check-list"
"passed","Mon Dec 12 08:42:55 GMT 2022","Mon Dec 12 08:42:57 GMT 2022","2653","tests","test_landing_page","","","","test_title_projects_block","Test 'Projects' title in Projects block is present and displayed. [16] test from check-list"
"skipped","Mon Dec 12 08:42:30 GMT 2022","Mon Dec 12 08:42:30 GMT 2022","0","tests","test_landing_page","","","","test_startup_for_header","Test 'StartUp_For' button in HEADER. [6] test from check-list"
"passed","Mon Dec 12 08:43:28 GMT 2022","Mon Dec 12 08:43:32 GMT 2022","4248","tests","test_landing_page","","","","test_description_help_project_block","Test Description in Help_Project block are present and displayed. [31] test from check-list"
"passed","Mon Dec 12 08:43:07 GMT 2022","Mon Dec 12 08:43:12 GMT 2022","4951","tests","test_landing_page","","","","test_mentors_spoilers","Test spoilers of mentors in mentors block. [20] test from check-list"
"passed","Mon Dec 12 08:44:25 GMT 2022","Mon Dec 12 08:44:31 GMT 2022","6238","tests","test_landing_page","","","","test_telegram_footer","Test 'Telegram' button in FOOTER. [40] test from check-list"
"passed","Mon Dec 12 08:42:46 GMT 2022","Mon Dec 12 08:42:49 GMT 2022","2754","tests","test_landing_page","","","","test_why_exlab_block","Test Why_Exlab title and description is present and displayed. [14] test from check-list"
"passed","Mon Dec 12 08:43:55 GMT 2022","Mon Dec 12 08:44:00 GMT 2022","4687","tests","test_landing_page","","","","test_description_stay_connected_block","Test description in FOOTER block are present and displayed. [35] test from check-list"
"passed","Mon Dec 12 08:42:43 GMT 2022","Mon Dec 12 08:42:45 GMT 2022","2159","tests","test_landing_page","","","","test_about_us_block","Test About_Us title and description is present and displayed. [13] test from check-list"
"passed","Mon Dec 12 08:42:33 GMT 2022","Mon Dec 12 08:42:36 GMT 2022","3119","tests","test_landing_page","","","","test_join_header","Test 'Join' button in HEADER. [9] test from check-list"
"passed","Mon Dec 12 08:44:39 GMT 2022","Mon Dec 12 08:44:44 GMT 2022","4701","tests","test_landing_page","","","","test_mail_address_footer_block","Test Mail_Address in FOOTER block are present and displayed. [42] test from check-list"
"passed","Mon Dec 12 08:44:19 GMT 2022","Mon Dec 12 08:44:24 GMT 2022","4888","tests","test_landing_page","","","","test_instagram_footer","Test 'Instagram' button in FOOTER. [39] test from check-list"
"passed","Mon Dec 12 08:42:50 GMT 2022","Mon Dec 12 08:42:54 GMT 2022","4129","tests","test_landing_page","","","","test_join_why_exlab_block","Test 'Join' button in Why Exlab block. [15] test from check-list"
"passed","Mon Dec 12 08:44:07 GMT 2022","Mon Dec 12 08:44:12 GMT 2022","4706","tests","test_landing_page","","","","test_text_under_logo_footer_block","Test Text_Under_Logo in FOOTER block are present and displayed. [37] test from check-list"
"passed","Mon Dec 12 08:43:18 GMT 2022","Mon Dec 12 08:43:22 GMT 2022","4303","tests","test_landing_page","","","","test_descriptions_startup_for_block","Test Descriptions in StartUp_For block are present and displayed. [28] test from check-list"
"passed","Mon Dec 12 08:43:33 GMT 2022","Mon Dec 12 08:43:42 GMT 2022","8613","tests","test_landing_page","","","","test_boosty_button_help_project","Test Boosty button in Help Project block. [32] test from check-list"
"passed","Mon Dec 12 08:44:02 GMT 2022","Mon Dec 12 08:44:06 GMT 2022","4746","tests","test_landing_page","","","","test_logo_footer_block","Test Logo in FOOTER block are present and displayed. [36] test from check-list"
"passed","Mon Dec 12 08:42:18 GMT 2022","Mon Dec 12 08:42:20 GMT 2022","1543","tests","test_landing_page","","","","test_landing_url_and_black_theme","Test landing URL and black theme on default. [1] test from check-list"
"passed","Mon Dec 12 08:42:23 GMT 2022","Mon Dec 12 08:42:26 GMT 2022","3286","tests","test_landing_page","","","","test_about_us_header","Test 'About_Us' button in HEADER. [3] test from check-list"
"passed","Mon Dec 12 08:42:31 GMT 2022","Mon Dec 12 08:42:32 GMT 2022","1258","tests","test_landing_page","","","","test_sun_icon_header","Test 'Sun_Icon' button in HEADER. [7] test from check-list"
"passed","Mon Dec 12 08:42:37 GMT 2022","Mon Dec 12 08:42:40 GMT 2022","3144","tests","test_landing_page","","","","test_logo_gif_your_opportunity_block","Test 'Logo_Gif' in block YOUR_OPPORTYNITY is present and displayed. [11] test from check-list"
"passed","Mon Dec 12 08:43:23 GMT 2022","Mon Dec 12 08:43:27 GMT 2022","4193","tests","test_landing_page","","","","test_title_help_project_block","Test Help_Project_Title in Help_Project block are present and displayed. [30] test from check-list"
"passed","Mon Dec 12 08:43:13 GMT 2022","Mon Dec 12 08:43:17 GMT 2022","3704","tests","test_landing_page","","","","test_title_startup_for_block","Test StartUp_For_Title in StartUp_For block are present and displayed. [24] test from check-list"
