"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 03 00:29:41 GMT 2023","Fri Feb 03 00:29:44 GMT 2023","2928","tests","test_landing_page","","","","test_title_mentors_block","Test Mentors_Title in Mentors block are present and displayed. [18] test from check-list"
"passed","Fri Feb 03 00:30:16 GMT 2023","Fri Feb 03 00:30:20 GMT 2023","3938","tests","test_landing_page","","","","test_patreon_button_help_project","Test Patreon button in Help Project block. [33] test from check-list. Without Patreon page checking"
"passed","Fri Feb 03 00:30:38 GMT 2023","Fri Feb 03 00:30:42 GMT 2023","4437","tests","test_landing_page","","","","test_text_under_logo_footer_block","Test Text_Under_Logo in FOOTER block are present and displayed. [37] test from check-list"
"passed","Fri Feb 03 00:29:24 GMT 2023","Fri Feb 03 00:29:26 GMT 2023","2466","tests","test_landing_page","","","","test_why_exlab_block","Test Why_Exlab title and description is present and displayed. [14] test from check-list"
"passed","Fri Feb 03 00:29:50 GMT 2023","Fri Feb 03 00:29:53 GMT 2023","3425","tests","test_landing_page","","","","test_title_startup_for_block","Test StartUp_For_Title in StartUp_For block are present and displayed. [24] test from check-list"
"passed","Fri Feb 03 00:30:49 GMT 2023","Fri Feb 03 00:30:54 GMT 2023","4541","tests","test_landing_page","","","","test_instagram_footer","Test 'Instagram' button in FOOTER. [39] test from check-list"
"passed","Fri Feb 03 00:29:54 GMT 2023","Fri Feb 03 00:29:58 GMT 2023","3958","tests","test_landing_page","","","","test_descriptions_startup_for_block","Test Descriptions in StartUp_For block are present and displayed. [28] test from check-list"
"skipped","Fri Feb 03 00:29:11 GMT 2023","Fri Feb 03 00:29:11 GMT 2023","0","tests","test_landing_page","","","","test_mentors_header","Test 'Mentors' button in HEADER. [5] test from check-list"
"passed","Fri Feb 03 00:29:02 GMT 2023","Fri Feb 03 00:29:03 GMT 2023","859","tests","test_landing_page","","","","test_logo_exlab_header","Test logo ExLab in HEADER. [2] test from check-list. Without refresh method in test"
"passed","Fri Feb 03 00:29:59 GMT 2023","Fri Feb 03 00:30:03 GMT 2023","3957","tests","test_landing_page","","","","test_title_help_project_block","Test Help_Project_Title in Help_Project block are present and displayed. [30] test from check-list"
"passed","Fri Feb 03 00:30:21 GMT 2023","Fri Feb 03 00:30:25 GMT 2023","4462","tests","test_landing_page","","","","test_title_stay_connected_block","Test Title_Stay_Connected in FOOTER block are present and displayed. [34] test from check-list"
"passed","Fri Feb 03 00:30:08 GMT 2023","Fri Feb 03 00:30:15 GMT 2023","7269","tests","test_landing_page","","","","test_boosty_button_help_project","Test Boosty button in Help Project block. [32] test from check-list"
"passed","Fri Feb 03 00:29:31 GMT 2023","Fri Feb 03 00:29:34 GMT 2023","2409","tests","test_landing_page","","","","test_title_projects_block","Test 'Projects' title in Projects block is present and displayed. [16] test from check-list"
"passed","Fri Feb 03 00:29:44 GMT 2023","Fri Feb 03 00:29:49 GMT 2023","4515","tests","test_landing_page","","","","test_mentors_spoilers","Test spoilers of mentors in mentors block. [20] test from check-list"
"passed","Fri Feb 03 00:29:16 GMT 2023","Fri Feb 03 00:29:19 GMT 2023","2858","tests","test_landing_page","","","","test_logo_gif_your_opportunity_block","Test 'Logo_Gif' in block YOUR_OPPORTYNITY is present and displayed. [11] test from check-list"
"passed","Fri Feb 03 00:29:00 GMT 2023","Fri Feb 03 00:29:01 GMT 2023","1210","tests","test_landing_page","","","","test_landing_url_and_black_theme","Test landing URL and black theme on default. [1] test from check-list"
"passed","Fri Feb 03 00:30:43 GMT 2023","Fri Feb 03 00:30:49 GMT 2023","5620","tests","test_landing_page","","","","test_linkedin_footer","Test 'Linkedin' button in FOOTER. [38] test from check-list"
"passed","Fri Feb 03 00:31:08 GMT 2023","Fri Feb 03 00:31:13 GMT 2023","4431","tests","test_landing_page","","","","test_mail_address_footer_block","Test Mail_Address in FOOTER block are present and displayed. [42] test from check-list"
"passed","Fri Feb 03 00:30:03 GMT 2023","Fri Feb 03 00:30:07 GMT 2023","3935","tests","test_landing_page","","","","test_description_help_project_block","Test Description in Help_Project block are present and displayed. [31] test from check-list"
"passed","Fri Feb 03 00:30:31 GMT 2023","Fri Feb 03 00:30:36 GMT 2023","4419","tests","test_landing_page","","","","test_logo_footer_block","Test Logo in FOOTER block are present and displayed. [36] test from check-list"
"passed","Fri Feb 03 00:29:19 GMT 2023","Fri Feb 03 00:29:20 GMT 2023","887","tests","test_landing_page","","","","test_text_your_opportunity_block","Test 'Main_Title' and 'Description' in YOUR OPPORTUNITY block is present and displayed. [12] test from check-list"
"passed","Fri Feb 03 00:29:21 GMT 2023","Fri Feb 03 00:29:23 GMT 2023","1908","tests","test_landing_page","","","","test_about_us_block","Test About_Us title and description is present and displayed. [13] test from check-list"
"passed","Fri Feb 03 00:29:04 GMT 2023","Fri Feb 03 00:29:07 GMT 2023","2982","tests","test_landing_page","","","","test_about_us_header","Test 'About_Us' button in HEADER. [3] test from check-list"
"passed","Fri Feb 03 00:30:26 GMT 2023","Fri Feb 03 00:30:31 GMT 2023","4416","tests","test_landing_page","","","","test_description_stay_connected_block","Test description in FOOTER block are present and displayed. [35] test from check-list"
"passed","Fri Feb 03 00:29:27 GMT 2023","Fri Feb 03 00:29:31 GMT 2023","3471","tests","test_landing_page","","","","test_join_why_exlab_block","Test 'Join' button in Why Exlab block. [15] test from check-list"
"passed","Fri Feb 03 00:31:01 GMT 2023","Fri Feb 03 00:31:08 GMT 2023","6559","tests","test_landing_page","","","","test_youtube_footer","Test 'Youtube' button in FOOTER. [41] test from check-list"
"passed","Fri Feb 03 00:30:55 GMT 2023","Fri Feb 03 00:31:00 GMT 2023","5486","tests","test_landing_page","","","","test_telegram_footer","Test 'Telegram' button in FOOTER. [40] test from check-list"
