"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 14 14:38:29 GMT 2022","Wed Dec 14 14:38:34 GMT 2022","4665","tests","test_landing_page","","","","test_logo_footer_block","Test Logo in FOOTER block are present and displayed. [36] test from check-list"
"passed","Wed Dec 14 14:37:21 GMT 2022","Wed Dec 14 14:37:25 GMT 2022","4199","tests","test_landing_page","","","","test_join_why_exlab_block","Test 'Join' button in Why Exlab block. [15] test from check-list"
"passed","Wed Dec 14 14:37:29 GMT 2022","Wed Dec 14 14:37:33 GMT 2022","4334","tests","test_landing_page","","","","test_logos_and_descriptions_projects_block","Test logos and descriptions of projects in Projects block are present and displayed. [17] test from check-list"
"passed","Wed Dec 14 14:36:50 GMT 2022","Wed Dec 14 14:36:52 GMT 2022","2139","tests","test_landing_page","","","","test_landing_url_and_black_theme","Test landing URL and black theme on default. [1] test from check-list"
"passed","Wed Dec 14 14:37:12 GMT 2022","Wed Dec 14 14:37:13 GMT 2022","1147","tests","test_landing_page","","","","test_text_your_opportunity_block","Test 'Text_Under_Main_Title' block YOUR OPPORTUNITY is present and displayed. [12] test from check-list"
"passed","Wed Dec 14 14:39:00 GMT 2022","Wed Dec 14 14:39:06 GMT 2022","6537","tests","test_landing_page","","","","test_youtube_footer","Test 'Youtube' button in FOOTER. [41] test from check-list"
"passed","Wed Dec 14 14:38:18 GMT 2022","Wed Dec 14 14:38:23 GMT 2022","4647","tests","test_landing_page","","","","test_title_stay_connected_block","Test Title_Stay_Connected in FOOTER block are present and displayed. [34] test from check-list"
"passed","Wed Dec 14 14:37:03 GMT 2022","Wed Dec 14 14:37:04 GMT 2022","1269","tests","test_landing_page","","","","test_sun_icon_header","Test 'Sun_Icon' button in HEADER. [7] test from check-list"
"skipped","Wed Dec 14 14:37:02 GMT 2022","Wed Dec 14 14:37:02 GMT 2022","0","tests","test_landing_page","","","","test_startup_for_header","Test 'StartUp_For' button in HEADER. [6] test from check-list"
"passed","Wed Dec 14 14:36:55 GMT 2022","Wed Dec 14 14:36:58 GMT 2022","3260","tests","test_landing_page","","","","test_about_us_header","Test 'About_Us' button in HEADER. [3] test from check-list"
"passed","Wed Dec 14 14:37:26 GMT 2022","Wed Dec 14 14:37:28 GMT 2022","2601","tests","test_landing_page","","","","test_title_projects_block","Test 'Projects' title in Projects block is present and displayed. [16] test from check-list"
"passed","Wed Dec 14 14:38:04 GMT 2022","Wed Dec 14 14:38:12 GMT 2022","8590","tests","test_landing_page","","","","test_boosty_button_help_project","Test Boosty button in Help Project block. [32] test from check-list"
"passed","Wed Dec 14 14:36:59 GMT 2022","Wed Dec 14 14:37:02 GMT 2022","3230","tests","test_landing_page","","","","test_projects_header","Test 'Projects' button in HEADER. [4] test from check-list"
"passed","Wed Dec 14 14:39:07 GMT 2022","Wed Dec 14 14:39:12 GMT 2022","4654","tests","test_landing_page","","","","test_mail_address_footer_block","Test Mail_Address in FOOTER block are present and displayed. [42] test from check-list"
"passed","Wed Dec 14 14:37:49 GMT 2022","Wed Dec 14 14:37:53 GMT 2022","4183","tests","test_landing_page","","","","test_descriptions_startup_for_block","Test Descriptions in StartUp_For block are present and displayed. [28] test from check-list"
"passed","Wed Dec 14 14:38:47 GMT 2022","Wed Dec 14 14:38:52 GMT 2022","5086","tests","test_landing_page","","","","test_instagram_footer","Test 'Instagram' button in FOOTER. [39] test from check-list"
"passed","Wed Dec 14 14:37:38 GMT 2022","Wed Dec 14 14:37:44 GMT 2022","5482","tests","test_landing_page","","","","test_mentors_spoilers","Test spoilers of mentors in mentors block. [20] test from check-list"
"passed","Wed Dec 14 14:37:34 GMT 2022","Wed Dec 14 14:37:37 GMT 2022","3151","tests","test_landing_page","","","","test_title_mentors_block","Test Mentors_Title in Mentors block are present and displayed. [18] test from check-list"
"passed","Wed Dec 14 14:38:40 GMT 2022","Wed Dec 14 14:38:46 GMT 2022","5884","tests","test_landing_page","","","","test_linkedin_footer","Test 'Linkedin' button in FOOTER. [38] test from check-list"
"passed","Wed Dec 14 14:37:14 GMT 2022","Wed Dec 14 14:37:16 GMT 2022","2148","tests","test_landing_page","","","","test_about_us_block","Test About_Us title and description is present and displayed. [13] test from check-list"
"passed","Wed Dec 14 14:38:35 GMT 2022","Wed Dec 14 14:38:39 GMT 2022","4728","tests","test_landing_page","","","","test_text_under_logo_footer_block","Test Text_Under_Logo in FOOTER block are present and displayed. [37] test from check-list"
"passed","Wed Dec 14 14:38:24 GMT 2022","Wed Dec 14 14:38:28 GMT 2022","4723","tests","test_landing_page","","","","test_description_stay_connected_block","Test description in FOOTER block are present and displayed. [35] test from check-list"
"passed","Wed Dec 14 14:36:53 GMT 2022","Wed Dec 14 14:36:54 GMT 2022","1108","tests","test_landing_page","","","","test_logo_exlab_header","Test logo ExLab in HEADER. [2] test from check-list. Without refresh method in test"
"passed","Wed Dec 14 14:38:53 GMT 2022","Wed Dec 14 14:38:59 GMT 2022","6136","tests","test_landing_page","","","","test_telegram_footer","Test 'Telegram' button in FOOTER. [40] test from check-list"
"passed","Wed Dec 14 14:37:05 GMT 2022","Wed Dec 14 14:37:07 GMT 2022","2570","tests","test_landing_page","","","","test_join_header","Test 'Join' button in HEADER. [9] test from check-list"
"passed","Wed Dec 14 14:37:44 GMT 2022","Wed Dec 14 14:37:48 GMT 2022","3653","tests","test_landing_page","","","","test_title_startup_for_block","Test StartUp_For_Title in StartUp_For block are present and displayed. [24] test from check-list"
"passed","Wed Dec 14 14:37:17 GMT 2022","Wed Dec 14 14:37:20 GMT 2022","2652","tests","test_landing_page","","","","test_why_exlab_block","Test Why_Exlab title and description is present and displayed. [14] test from check-list"
"skipped","Wed Dec 14 14:37:02 GMT 2022","Wed Dec 14 14:37:02 GMT 2022","0","tests","test_landing_page","","","","test_mentors_header","Test 'Mentors' button in HEADER. [5] test from check-list"
"passed","Wed Dec 14 14:37:08 GMT 2022","Wed Dec 14 14:37:11 GMT 2022","3100","tests","test_landing_page","","","","test_logo_gif_your_opportunity_block","Test 'Logo_Gif' in block YOUR_OPPORTYNITY is present and displayed. [11] test from check-list"
"passed","Wed Dec 14 14:37:54 GMT 2022","Wed Dec 14 14:37:58 GMT 2022","4156","tests","test_landing_page","","","","test_title_help_project_block","Test Help_Project_Title in Help_Project block are present and displayed. [30] test from check-list"
"passed","Wed Dec 14 14:38:13 GMT 2022","Wed Dec 14 14:38:17 GMT 2022","4162","tests","test_landing_page","","","","test_patreon_button_help_project","Test Patreon button in Help Project block. [33] test from check-list. Without Patreon page checking"
"passed","Wed Dec 14 14:37:59 GMT 2022","Wed Dec 14 14:38:03 GMT 2022","4174","tests","test_landing_page","","","","test_description_help_project_block","Test Description in Help_Project block are present and displayed. [31] test from check-list"
