"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 03 03:40:54 GMT 2023","Fri Feb 03 03:40:57 GMT 2023","2931","tests","test_landing_page","","","","test_why_exlab_block","Test Why_Exlab title and description is present and displayed. [14] test from check-list"
"passed","Fri Feb 03 03:40:24 GMT 2023","Fri Feb 03 03:40:26 GMT 2023","1609","tests","test_landing_page","","","","test_black_theme_on_by_default","Test landing URL and black theme on default. [1] test from check-list"
"passed","Fri Feb 03 03:42:44 GMT 2023","Fri Feb 03 03:42:51 GMT 2023","6883","tests","test_landing_page","","","","test_expected_result_youtube_footer","Test 'Youtube' button in FOOTER. [41] test from check-list"
"passed","Fri Feb 03 03:41:13 GMT 2023","Fri Feb 03 03:41:16 GMT 2023","3416","tests","test_landing_page","","","","test_title_mentors_block","Test Mentors_Title in Mentors block are present and displayed. [18] test from check-list"
"passed","Fri Feb 03 03:40:51 GMT 2023","Fri Feb 03 03:40:53 GMT 2023","2481","tests","test_landing_page","","","","test_about_us_block","Test About_Us title and description is present and displayed. [13] test from check-list"
"passed","Fri Feb 03 03:42:17 GMT 2023","Fri Feb 03 03:42:22 GMT 2023","4939","tests","test_landing_page","","","","test_text_under_logo_footer_block","Test Text_Under_Logo in FOOTER block are present and displayed. [37] test from check-list"
"passed","Fri Feb 03 03:40:29 GMT 2023","Fri Feb 03 03:40:33 GMT 2023","3482","tests","test_landing_page","","","","test_expected_result_about_us_header","Test 'About_Us' button in HEADER. [3] test from check-list"
"passed","Fri Feb 03 03:41:39 GMT 2023","Fri Feb 03 03:41:43 GMT 2023","4433","tests","test_landing_page","","","","test_description_help_project_block","Test Description in Help_Project block are present and displayed. [31] test from check-list"
"passed","Fri Feb 03 03:42:23 GMT 2023","Fri Feb 03 03:42:29 GMT 2023","6114","tests","test_landing_page","","","","test_expected_result_linkedin_footer","Test 'Linkedin' button in FOOTER. [38] test from check-list"
"skipped","Fri Feb 03 03:40:37 GMT 2023","Fri Feb 03 03:40:37 GMT 2023","0","tests","test_landing_page","","","","test_expected_result_mentors_header","Test 'Mentors' button in HEADER. [5] test from check-list"
"passed","Fri Feb 03 03:41:07 GMT 2023","Fri Feb 03 03:41:12 GMT 2023","4623","tests","test_landing_page","","","","test_logos_and_descriptions_projects_block","Test logos and descriptions of projects in Projects block are present and displayed. [17] test from check-list"
"passed","Fri Feb 03 03:40:48 GMT 2023","Fri Feb 03 03:40:50 GMT 2023","1401","tests","test_landing_page","","","","test_text_your_opportunity_block","Test 'Main_Title' and 'Description' in YOUR OPPORTUNITY block is present and displayed. [12] test from check-list"
"passed","Fri Feb 03 03:41:54 GMT 2023","Fri Feb 03 03:41:59 GMT 2023","4444","tests","test_landing_page","","","","test_expected_result_patreon_button_help_project","Test Patreon button in Help Project block. [33] test from check-list. Without Patreon page checking"
"passed","Fri Feb 03 03:40:27 GMT 2023","Fri Feb 03 03:40:28 GMT 2023","1374","tests","test_landing_page","","","","test_expected_result_logo_exlab_header","Test logo ExLab in HEADER. [2] test from check-list. Without refresh method in test"
"skipped","Fri Feb 03 03:40:37 GMT 2023","Fri Feb 03 03:40:37 GMT 2023","0","tests","test_landing_page","","","","test_expected_result_startup_for_header","Test 'StartUp_For' button in HEADER. [6] test from check-list"
"passed","Fri Feb 03 03:42:05 GMT 2023","Fri Feb 03 03:42:10 GMT 2023","4941","tests","test_landing_page","","","","test_description_stay_connected_block","Test description in FOOTER block are present and displayed. [35] test from check-list"
"passed","Fri Feb 03 03:41:59 GMT 2023","Fri Feb 03 03:42:04 GMT 2023","4939","tests","test_landing_page","","","","test_title_stay_connected_block","Test Title_Stay_Connected in FOOTER block are present and displayed. [34] test from check-list"
"passed","Fri Feb 03 03:42:30 GMT 2023","Fri Feb 03 03:42:35 GMT 2023","5207","tests","test_landing_page","","","","test_expected_result_instagram_footer","Test 'Instagram' button in FOOTER. [39] test from check-list"
"passed","Fri Feb 03 03:42:52 GMT 2023","Fri Feb 03 03:42:57 GMT 2023","4937","tests","test_landing_page","","","","test_mail_address_footer_block","Test Mail_Address in FOOTER block are present and displayed. [42] test from check-list"
"passed","Fri Feb 03 03:41:34 GMT 2023","Fri Feb 03 03:41:38 GMT 2023","4448","tests","test_landing_page","","","","test_title_help_project_block","Test Help_Project_Title in Help_Project block are present and displayed. [30] test from check-list"
"passed","Fri Feb 03 03:42:11 GMT 2023","Fri Feb 03 03:42:16 GMT 2023","4966","tests","test_landing_page","","","","test_logo_footer_block","Test Logo in FOOTER block are present and displayed. [36] test from check-list"
"passed","Fri Feb 03 03:41:17 GMT 2023","Fri Feb 03 03:41:23 GMT 2023","5731","tests","test_landing_page","","","","test_mentors_spoilers","Test spoilers of mentors in mentors block. [20] test from check-list"
"passed","Fri Feb 03 03:40:44 GMT 2023","Fri Feb 03 03:40:48 GMT 2023","3349","tests","test_landing_page","","","","test_logo_gif_your_opportunity_block","Test 'Logo_Gif' in block YOUR_OPPORTYNITY is present and displayed. [11] test from check-list"
"passed","Fri Feb 03 03:40:58 GMT 2023","Fri Feb 03 03:41:02 GMT 2023","4681","tests","test_landing_page","","","","test_join_why_exlab_block","Test 'Join' button in Why Exlab block. [15] test from check-list"
"passed","Fri Feb 03 03:41:03 GMT 2023","Fri Feb 03 03:41:06 GMT 2023","2905","tests","test_landing_page","","","","test_title_projects_block","Test 'Projects' title in Projects block is present and displayed. [16] test from check-list"
"passed","Fri Feb 03 03:41:23 GMT 2023","Fri Feb 03 03:41:27 GMT 2023","3950","tests","test_landing_page","","","","test_title_startup_for_block","Test StartUp_For_Title in StartUp_For block are present and displayed. [24] test from check-list"
"passed","Fri Feb 03 03:41:44 GMT 2023","Fri Feb 03 03:41:53 GMT 2023","9038","tests","test_landing_page","","","","test_expected_result_boosty_button_help_project","Test Boosty button in Help Project block. [32] test from check-list"
"passed","Fri Feb 03 03:40:38 GMT 2023","Fri Feb 03 03:40:39 GMT 2023","1511","tests","test_landing_page","","","","test_expected_result_sun_icon_header","Test 'Sun_Icon' button in HEADER. [7] test from check-list"
"passed","Fri Feb 03 03:40:33 GMT 2023","Fri Feb 03 03:40:37 GMT 2023","3450","tests","test_landing_page","","","","test_expected_result_projects_header","Test 'Projects' button in HEADER. [4] test from check-list"
"passed","Fri Feb 03 03:41:28 GMT 2023","Fri Feb 03 03:41:33 GMT 2023","4517","tests","test_landing_page","","","","test_descriptions_startup_for_block","Test Descriptions in StartUp_For block are present and displayed. [28] test from check-list"
"passed","Fri Feb 03 03:42:37 GMT 2023","Fri Feb 03 03:42:43 GMT 2023","6730","tests","test_landing_page","","","","test_expected_result_telegram_footer","Test 'Telegram' button in FOOTER. [40] test from check-list"
"passed","Fri Feb 03 03:40:40 GMT 2023","Fri Feb 03 03:40:43 GMT 2023","3211","tests","test_landing_page","","","","test_expected_result_join_header","Test 'Join' button in HEADER. [9] test from check-list"
