"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 03 01:38:32 GMT 2023","Fri Feb 03 01:38:36 GMT 2023","4072","tests","test_landing_page","","","","test_logos_and_descriptions_projects_block","Test logos and descriptions of projects in Projects block are present and displayed. [17] test from check-list"
"skipped","Fri Feb 03 01:38:08 GMT 2023","Fri Feb 03 01:38:08 GMT 2023","0","tests","test_landing_page","","","","test_expected_result_startup_for_header","Test 'StartUp_For' button in HEADER. [6] test from check-list"
"passed","Fri Feb 03 01:39:14 GMT 2023","Fri Feb 03 01:39:18 GMT 2023","3927","tests","test_landing_page","","","","test_expected_result_patreon_button_help_project","Test Patreon button in Help Project block. [33] test from check-list. Without Patreon page checking"
"passed","Fri Feb 03 01:39:31 GMT 2023","Fri Feb 03 01:39:35 GMT 2023","4454","tests","test_landing_page","","","","test_logo_footer_block","Test Logo in FOOTER block are present and displayed. [36] test from check-list"
"passed","Fri Feb 03 01:38:10 GMT 2023","Fri Feb 03 01:38:12 GMT 2023","2162","tests","test_landing_page","","","","test_expected_result_join_header","Test 'Join' button in HEADER. [9] test from check-list"
"passed","Fri Feb 03 01:37:59 GMT 2023","Fri Feb 03 01:38:00 GMT 2023","897","tests","test_landing_page","","","","test_expected_result_logo_exlab_header","Test logo ExLab in HEADER. [2] test from check-list. Without refresh method in test"
"passed","Fri Feb 03 01:38:21 GMT 2023","Fri Feb 03 01:38:24 GMT 2023","2453","tests","test_landing_page","","","","test_why_exlab_block","Test Why_Exlab title and description is present and displayed. [14] test from check-list"
"passed","Fri Feb 03 01:38:17 GMT 2023","Fri Feb 03 01:38:18 GMT 2023","940","tests","test_landing_page","","","","test_text_your_opportunity_block","Test 'Main_Title' and 'Description' in YOUR OPPORTUNITY block is present and displayed. [12] test from check-list"
"passed","Fri Feb 03 01:38:37 GMT 2023","Fri Feb 03 01:38:40 GMT 2023","2949","tests","test_landing_page","","","","test_title_mentors_block","Test Mentors_Title in Mentors block are present and displayed. [18] test from check-list"
"passed","Fri Feb 03 01:38:57 GMT 2023","Fri Feb 03 01:39:01 GMT 2023","3951","tests","test_landing_page","","","","test_title_help_project_block","Test Help_Project_Title in Help_Project block are present and displayed. [30] test from check-list"
"passed","Fri Feb 03 01:38:29 GMT 2023","Fri Feb 03 01:38:31 GMT 2023","2435","tests","test_landing_page","","","","test_title_projects_block","Test 'Projects' title in Projects block is present and displayed. [16] test from check-list"
"passed","Fri Feb 03 01:38:41 GMT 2023","Fri Feb 03 01:38:46 GMT 2023","5020","tests","test_landing_page","","","","test_mentors_spoilers","Test spoilers of mentors in mentors block. [20] test from check-list"
"passed","Fri Feb 03 01:38:51 GMT 2023","Fri Feb 03 01:38:55 GMT 2023","3962","tests","test_landing_page","","","","test_descriptions_startup_for_block","Test Descriptions in StartUp_For block are present and displayed. [28] test from check-list"
"passed","Fri Feb 03 01:39:53 GMT 2023","Fri Feb 03 01:39:59 GMT 2023","5686","tests","test_landing_page","","","","test_expected_result_telegram_footer","Test 'Telegram' button in FOOTER. [40] test from check-list"
