"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 14 14:43:36 GMT 2022","Wed Dec 14 14:43:42 GMT 2022","6013","tests","test_landing_page","","","","test_telegram_footer","Test 'Telegram' button in FOOTER. [40] test from check-list"
"passed","Wed Dec 14 14:41:59 GMT 2022","Wed Dec 14 14:42:00 GMT 2022","1033","tests","test_landing_page","","","","test_text_your_opportunity_block","Test 'Text_Under_Main_Title' block YOUR OPPORTUNITY is present and displayed. [12] test from check-list"
"passed","Wed Dec 14 14:41:52 GMT 2022","Wed Dec 14 14:41:54 GMT 2022","2593","tests","test_landing_page","","","","test_join_header","Test 'Join' button in HEADER. [9] test from check-list"
"skipped","Wed Dec 14 14:41:49 GMT 2022","Wed Dec 14 14:41:49 GMT 2022","0","tests","test_landing_page","","","","test_mentors_header","Test 'Mentors' button in HEADER. [5] test from check-list"
"skipped","Wed Dec 14 14:41:49 GMT 2022","Wed Dec 14 14:41:49 GMT 2022","0","tests","test_landing_page","","","","test_startup_for_header","Test 'StartUp_For' button in HEADER. [6] test from check-list"
"passed","Wed Dec 14 14:42:49 GMT 2022","Wed Dec 14 14:42:57 GMT 2022","8457","tests","test_landing_page","","","","test_boosty_button_help_project","Test Boosty button in Help Project block. [32] test from check-list"
"passed","Wed Dec 14 14:43:03 GMT 2022","Wed Dec 14 14:43:08 GMT 2022","4627","tests","test_landing_page","","","","test_title_stay_connected_block","Test Title_Stay_Connected in FOOTER block are present and displayed. [34] test from check-list"
"passed","Wed Dec 14 14:42:58 GMT 2022","Wed Dec 14 14:43:02 GMT 2022","4124","tests","test_landing_page","","","","test_patreon_button_help_project","Test Patreon button in Help Project block. [33] test from check-list. Without Patreon page checking"
"passed","Wed Dec 14 14:42:24 GMT 2022","Wed Dec 14 14:42:29 GMT 2022","5188","tests","test_landing_page","","","","test_mentors_spoilers","Test spoilers of mentors in mentors block. [20] test from check-list"
"passed","Wed Dec 14 14:42:04 GMT 2022","Wed Dec 14 14:42:06 GMT 2022","2563","tests","test_landing_page","","","","test_why_exlab_block","Test Why_Exlab title and description is present and displayed. [14] test from check-list"
"passed","Wed Dec 14 14:42:07 GMT 2022","Wed Dec 14 14:42:11 GMT 2022","3929","tests","test_landing_page","","","","test_join_why_exlab_block","Test 'Join' button in Why Exlab block. [15] test from check-list"
"passed","Wed Dec 14 14:42:12 GMT 2022","Wed Dec 14 14:42:14 GMT 2022","2612","tests","test_landing_page","","","","test_title_projects_block","Test 'Projects' title in Projects block is present and displayed. [16] test from check-list"
"passed","Wed Dec 14 14:43:09 GMT 2022","Wed Dec 14 14:43:13 GMT 2022","4567","tests","test_landing_page","","","","test_description_stay_connected_block","Test description in FOOTER block are present and displayed. [35] test from check-list"
"passed","Wed Dec 14 14:42:44 GMT 2022","Wed Dec 14 14:42:48 GMT 2022","4099","tests","test_landing_page","","","","test_description_help_project_block","Test Description in Help_Project block are present and displayed. [31] test from check-list"
"passed","Wed Dec 14 14:42:15 GMT 2022","Wed Dec 14 14:42:19 GMT 2022","4203","tests","test_landing_page","","","","test_logos_and_descriptions_projects_block","Test logos and descriptions of projects in Projects block are present and displayed. [17] test from check-list"
"passed","Wed Dec 14 14:41:38 GMT 2022","Wed Dec 14 14:41:39 GMT 2022","1765","tests","test_landing_page","","","","test_landing_url_and_black_theme","Test landing URL and black theme on default. [1] test from check-list"
"passed","Wed Dec 14 14:42:39 GMT 2022","Wed Dec 14 14:42:43 GMT 2022","4073","tests","test_landing_page","","","","test_title_help_project_block","Test Help_Project_Title in Help_Project block are present and displayed. [30] test from check-list"
"passed","Wed Dec 14 14:42:01 GMT 2022","Wed Dec 14 14:42:03 GMT 2022","2136","tests","test_landing_page","","","","test_about_us_block","Test About_Us title and description is present and displayed. [13] test from check-list"
"passed","Wed Dec 14 14:41:46 GMT 2022","Wed Dec 14 14:41:49 GMT 2022","3109","tests","test_landing_page","","","","test_projects_header","Test 'Projects' button in HEADER. [4] test from check-list"
"passed","Wed Dec 14 14:41:40 GMT 2022","Wed Dec 14 14:41:41 GMT 2022","1032","tests","test_landing_page","","","","test_logo_exlab_header","Test logo ExLab in HEADER. [2] test from check-list. Without refresh method in test"
"passed","Wed Dec 14 14:43:25 GMT 2022","Wed Dec 14 14:43:30 GMT 2022","5315","tests","test_landing_page","","","","test_linkedin_footer","Test 'Linkedin' button in FOOTER. [38] test from check-list"
"passed","Wed Dec 14 14:42:30 GMT 2022","Wed Dec 14 14:42:34 GMT 2022","3579","tests","test_landing_page","","","","test_title_startup_for_block","Test StartUp_For_Title in StartUp_For block are present and displayed. [24] test from check-list"
"passed","Wed Dec 14 14:42:20 GMT 2022","Wed Dec 14 14:42:23 GMT 2022","3063","tests","test_landing_page","","","","test_title_mentors_block","Test Mentors_Title in Mentors block are present and displayed. [18] test from check-list"
"passed","Wed Dec 14 14:43:31 GMT 2022","Wed Dec 14 14:43:36 GMT 2022","4819","tests","test_landing_page","","","","test_instagram_footer","Test 'Instagram' button in FOOTER. [39] test from check-list"
"passed","Wed Dec 14 14:42:34 GMT 2022","Wed Dec 14 14:42:38 GMT 2022","4130","tests","test_landing_page","","","","test_descriptions_startup_for_block","Test Descriptions in StartUp_For block are present and displayed. [28] test from check-list"
"passed","Wed Dec 14 14:41:55 GMT 2022","Wed Dec 14 14:41:58 GMT 2022","3031","tests","test_landing_page","","","","test_logo_gif_your_opportunity_block","Test 'Logo_Gif' in block YOUR_OPPORTYNITY is present and displayed. [11] test from check-list"
"passed","Wed Dec 14 14:43:43 GMT 2022","Wed Dec 14 14:43:50 GMT 2022","6412","tests","test_landing_page","","","","test_youtube_footer","Test 'Youtube' button in FOOTER. [41] test from check-list"
"passed","Wed Dec 14 14:41:42 GMT 2022","Wed Dec 14 14:41:45 GMT 2022","3162","tests","test_landing_page","","","","test_about_us_header","Test 'About_Us' button in HEADER. [3] test from check-list"
"passed","Wed Dec 14 14:41:50 GMT 2022","Wed Dec 14 14:41:51 GMT 2022","1143","tests","test_landing_page","","","","test_sun_icon_header","Test 'Sun_Icon' button in HEADER. [7] test from check-list"
"passed","Wed Dec 14 14:43:14 GMT 2022","Wed Dec 14 14:43:19 GMT 2022","4604","tests","test_landing_page","","","","test_logo_footer_block","Test Logo in FOOTER block are present and displayed. [36] test from check-list"
"passed","Wed Dec 14 14:43:50 GMT 2022","Wed Dec 14 14:43:55 GMT 2022","4604","tests","test_landing_page","","","","test_mail_address_footer_block","Test Mail_Address in FOOTER block are present and displayed. [42] test from check-list"
"passed","Wed Dec 14 14:43:19 GMT 2022","Wed Dec 14 14:43:24 GMT 2022","4578","tests","test_landing_page","","","","test_text_under_logo_footer_block","Test Text_Under_Logo in FOOTER block are present and displayed. [37] test from check-list"
