"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 09 09:08:30 GMT 2022","Fri Dec 09 09:08:38 GMT 2022","7716","","test_landing_page","","","","test_boosty_button_help_project","Test Boosty button in Help Project block. [32] test from check-list"
"passed","Fri Dec 09 09:07:46 GMT 2022","Fri Dec 09 09:07:48 GMT 2022","2396","","test_landing_page","","","","test_why_exlab_block","Test Why_Exlab title and description is present and displayed. [14] test from check-list"
"skipped","Fri Dec 09 09:07:32 GMT 2022","Fri Dec 09 09:07:32 GMT 2022","0","","test_landing_page","","","","test_mentors_header","Test 'Mentors' button in HEADER. [5] test from check-list"
"passed","Fri Dec 09 09:08:44 GMT 2022","Fri Dec 09 09:08:48 GMT 2022","4446","","test_landing_page","","","","test_title_stay_connected_block","Test Title_Stay_Connected in FOOTER block are present and displayed. [34] test from check-list"
"passed","Fri Dec 09 09:07:38 GMT 2022","Fri Dec 09 09:07:41 GMT 2022","2883","","test_landing_page","","","","test_logo_gif_your_opportunity_block","Test 'Logo_Gif' in block YOUR_OPPORTYNITY is present and displayed. [11] test from check-list"
"passed","Fri Dec 09 09:07:43 GMT 2022","Fri Dec 09 09:07:45 GMT 2022","1920","","test_landing_page","","","","test_about_us_block","Test About_Us title and description is present and displayed. [13] test from check-list"
"passed","Fri Dec 09 09:09:24 GMT 2022","Fri Dec 09 09:09:30 GMT 2022","6035","","test_landing_page","","","","test_youtube_footer","Test 'Youtube' button in FOOTER. [41] test from check-list"
"passed","Fri Dec 09 09:07:20 GMT 2022","Fri Dec 09 09:07:23 GMT 2022","2364","","test_landing_page","","","","test_landing_url_and_black_theme","Test landing URL and black theme on default. [1] test from check-list"
"passed","Fri Dec 09 09:08:26 GMT 2022","Fri Dec 09 09:08:30 GMT 2022","3948","","test_landing_page","","","","test_description_help_project_block","Test Description in Help_Project block are present and displayed. [31] test from check-list"
"passed","Fri Dec 09 09:07:57 GMT 2022","Fri Dec 09 09:08:01 GMT 2022","4026","","test_landing_page","","","","test_logos_and_descriptions_projects_block","Test logos and descriptions of projects in Projects block are present and displayed. [17] test from check-list"
