"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Dec 25 07:14:17 GMT 2022","Sun Dec 25 07:14:20 GMT 2022","3017","tests","test_landing_page","","","","test_projects_header","Test 'Projects' button in HEADER. [4] test from check-list"
"passed","Sun Dec 25 07:14:30 GMT 2022","Sun Dec 25 07:14:31 GMT 2022","959","tests","test_landing_page","","","","test_text_your_opportunity_block","Test 'Main_Title' and 'Description' in YOUR OPPORTUNITY block is present and displayed. [12] test from check-list"
"passed","Sun Dec 25 07:14:42 GMT 2022","Sun Dec 25 07:14:44 GMT 2022","2476","tests","test_landing_page","","","","test_title_projects_block","Test 'Projects' title in Projects block is present and displayed. [16] test from check-list"
"passed","Sun Dec 25 07:15:41 GMT 2022","Sun Dec 25 07:15:45 GMT 2022","4496","tests","test_landing_page","","","","test_description_stay_connected_block","Test description in FOOTER block are present and displayed. [35] test from check-list"
"passed","Sun Dec 25 07:15:36 GMT 2022","Sun Dec 25 07:15:40 GMT 2022","4446","tests","test_landing_page","","","","test_title_stay_connected_block","Test Title_Stay_Connected in FOOTER block are present and displayed. [34] test from check-list"
"passed","Sun Dec 25 07:15:57 GMT 2022","Sun Dec 25 07:16:03 GMT 2022","5756","tests","test_landing_page","","","","test_linkedin_footer","Test 'Linkedin' button in FOOTER. [38] test from check-list"
"passed","Sun Dec 25 07:15:10 GMT 2022","Sun Dec 25 07:15:14 GMT 2022","3945","tests","test_landing_page","","","","test_title_help_project_block","Test Help_Project_Title in Help_Project block are present and displayed. [30] test from check-list"
"passed","Sun Dec 25 07:14:26 GMT 2022","Sun Dec 25 07:14:29 GMT 2022","2919","tests","test_landing_page","","","","test_logo_gif_your_opportunity_block","Test 'Logo_Gif' in block YOUR_OPPORTYNITY is present and displayed. [11] test from check-list"
"passed","Sun Dec 25 07:15:01 GMT 2022","Sun Dec 25 07:15:05 GMT 2022","3488","tests","test_landing_page","","","","test_title_startup_for_block","Test StartUp_For_Title in StartUp_For block are present and displayed. [24] test from check-list"
"passed","Sun Dec 25 07:15:51 GMT 2022","Sun Dec 25 07:15:56 GMT 2022","4486","tests","test_landing_page","","","","test_text_under_logo_footer_block","Test Text_Under_Logo in FOOTER block are present and displayed. [37] test from check-list"
"passed","Sun Dec 25 07:16:03 GMT 2022","Sun Dec 25 07:16:08 GMT 2022","4890","tests","test_landing_page","","","","test_instagram_footer","Test 'Instagram' button in FOOTER. [39] test from check-list"
"skipped","Sun Dec 25 07:14:20 GMT 2022","Sun Dec 25 07:14:20 GMT 2022","0","tests","test_landing_page","","","","test_startup_for_header","Test 'StartUp_For' button in HEADER. [6] test from check-list"
"passed","Sun Dec 25 07:14:50 GMT 2022","Sun Dec 25 07:14:53 GMT 2022","2939","tests","test_landing_page","","","","test_title_mentors_block","Test Mentors_Title in Mentors block are present and displayed. [18] test from check-list"
"passed","Sun Dec 25 07:14:12 GMT 2022","Sun Dec 25 07:14:13 GMT 2022","910","tests","test_landing_page","","","","test_logo_exlab_header","Test logo ExLab in HEADER. [2] test from check-list. Without refresh method in test"
"passed","Sun Dec 25 07:15:15 GMT 2022","Sun Dec 25 07:15:19 GMT 2022","3969","tests","test_landing_page","","","","test_description_help_project_block","Test Description in Help_Project block are present and displayed. [31] test from check-list"
"passed","Sun Dec 25 07:14:21 GMT 2022","Sun Dec 25 07:14:22 GMT 2022","1119","tests","test_landing_page","","","","test_sun_icon_header","Test 'Sun_Icon' button in HEADER. [7] test from check-list"
"passed","Sun Dec 25 07:16:09 GMT 2022","Sun Dec 25 07:16:15 GMT 2022","5682","tests","test_landing_page","","","","test_telegram_footer","Test 'Telegram' button in FOOTER. [40] test from check-list"
"passed","Sun Dec 25 07:16:16 GMT 2022","Sun Dec 25 07:16:22 GMT 2022","6112","tests","test_landing_page","","","","test_youtube_footer","Test 'Youtube' button in FOOTER. [41] test from check-list"
"passed","Sun Dec 25 07:14:37 GMT 2022","Sun Dec 25 07:14:41 GMT 2022","3553","tests","test_landing_page","","","","test_join_why_exlab_block","Test 'Join' button in Why Exlab block. [15] test from check-list"
"passed","Sun Dec 25 07:14:31 GMT 2022","Sun Dec 25 07:14:33 GMT 2022","1956","tests","test_landing_page","","","","test_about_us_block","Test About_Us title and description is present and displayed. [13] test from check-list"
