"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Thu Dec 08 22:02:52 GMT 2022","Thu Dec 08 22:02:52 GMT 2022","0","","test_main_page","","","","test_startup_for_header","Test 'StartUp_For' button in HEADER. [6] test from check-list"
"passed","Thu Dec 08 22:02:49 GMT 2022","Thu Dec 08 22:02:52 GMT 2022","3031","","test_main_page","","","","test_projects_header","Test 'Projects' button in HEADER. [4] test from check-list"
"passed","Thu Dec 08 22:02:45 GMT 2022","Thu Dec 08 22:02:48 GMT 2022","3016","","test_main_page","","","","test_about_us_header","Test 'About_Us' button in HEADER. [3] test from check-list"
"passed","Thu Dec 08 22:03:03 GMT 2022","Thu Dec 08 22:03:05 GMT 2022","1950","","test_main_page","","","","test_about_us_block","Test About_Us title and description is present and displayed. [13] test from check-list"
"passed","Thu Dec 08 22:03:31 GMT 2022","Thu Dec 08 22:03:35 GMT 2022","3468","","test_main_page","","","","test_title_startup_for_block","Test StartUp_For_Title in StartUp_For block are present and displayed. [24] test from check-list"
"passed","Thu Dec 08 22:04:42 GMT 2022","Thu Dec 08 22:04:48 GMT 2022","6347","","test_main_page","","","","test_youtube_footer","Test 'Youtube' button in FOOTER. [41] test from check-list"
"passed","Thu Dec 08 22:04:13 GMT 2022","Thu Dec 08 22:04:17 GMT 2022","4464","","test_main_page","","","","test_logo_footer_block","Test Logo in FOOTER block are present and displayed. [36] test from check-list"
"passed","Thu Dec 08 22:04:30 GMT 2022","Thu Dec 08 22:04:34 GMT 2022","4595","","test_main_page","","","","test_instagram_footer","Test 'Instagram' button in FOOTER. [39] test from check-list"
"passed","Thu Dec 08 22:03:09 GMT 2022","Thu Dec 08 22:03:13 GMT 2022","3639","","test_main_page","","","","test_join_why_exlab_block","Test 'Join' button in Why Exlab block. [15] test from check-list"
"passed","Thu Dec 08 22:03:25 GMT 2022","Thu Dec 08 22:03:30 GMT 2022","5046","","test_main_page","","","","test_mentors_spoilers","Test spoilers of mentors in mentors block. [20] test from check-list"
"passed","Thu Dec 08 22:04:18 GMT 2022","Thu Dec 08 22:04:23 GMT 2022","4455","","test_main_page","","","","test_text_under_logo_footer_block","Test Text_Under_Logo in FOOTER block are present and displayed. [37] test from check-list"
"passed","Thu Dec 08 22:03:17 GMT 2022","Thu Dec 08 22:03:21 GMT 2022","4053","","test_main_page","","","","test_logos_and_descriptions_projects_block","Test logos and descriptions of projects in Projects block are present and displayed. [17] test from check-list"
"passed","Thu Dec 08 22:02:52 GMT 2022","Thu Dec 08 22:02:53 GMT 2022","1008","","test_main_page","","","","test_sun_icon_header","Test 'Sun_Icon' button in HEADER. [7] test from check-list"
"passed","Thu Dec 08 22:03:50 GMT 2022","Thu Dec 08 22:03:57 GMT 2022","7130","","test_main_page","","","","test_boosty_button_help_project","Test Boosty button in Help Project block. [32] test from check-list"
"passed","Thu Dec 08 22:02:54 GMT 2022","Thu Dec 08 22:02:57 GMT 2022","2481","","test_main_page","","","","test_join_header","Test 'Join' button in HEADER. [9] test from check-list"
"passed","Thu Dec 08 22:03:40 GMT 2022","Thu Dec 08 22:03:44 GMT 2022","3950","","test_main_page","","","","test_title_help_project_block","Test Help_Project_Title in Help_Project block are present and displayed. [30] test from check-list"
"passed","Thu Dec 08 22:03:22 GMT 2022","Thu Dec 08 22:03:24 GMT 2022","2950","","test_main_page","","","","test_title_mentors_block","Test Mentors_Title in Mentors block are present and displayed. [18] test from check-list"
"passed","Thu Dec 08 22:03:35 GMT 2022","Thu Dec 08 22:03:39 GMT 2022","3978","","test_main_page","","","","test_descriptions_startup_for_block","Test Descriptions in StartUp_For block are present and displayed. [28] test from check-list"
"passed","Thu Dec 08 22:04:49 GMT 2022","Thu Dec 08 22:04:53 GMT 2022","4557","","test_main_page","","","","test_mail_address_footer_block","Test Mail_Address in FOOTER block are present and displayed. [42] test from check-list"
